“make”,“country”,“body_type”,“price”,“registred”,“speedometer”,“fuel_type”,“gearbox”,“seats”,“doors”,“engine_size”,“engine_power”,“colour”
KIA,CZ,UTILITY_VEHICLE,24085,2020,17500,HYBRID,AUTOMATIC,5,5,1660,104,BLUE
KIA,CZ,COMBI,21306,2019,18500,HYBRID,AUTOMATIC,5,5,1600,104,GREY
HYUNDAI,CZ,SUV,35379,2021,24028,HYBRID,AUTOMATIC,5,5,1600,132,GREY
TOYOTA,CZ,HATCHBACK,18894,2016,29943,HYBRID,AUTOMATIC,5,5,1800,72,GREY
KIA,SK,SUV,19850,2019,31100,HYBRID,AUTOMATIC,5,5,1598,77,BROWN
HYUNDAI,CZ,HATCHBACK,23317,2018,42864,HYBRID,AUTOMATIC,5,5,1600,77,BLACK
KIA,CZ,COMBI,20904,2018,45562,HYBRID,AUTOMATIC,5,5,1600,77,BROWN
TOYOTA,CZ,HATCHBACK,10048,2012,59115,HYBRID,AUTOMATIC,5,5,1500,55,WHITE
FORD,SK,SEDAN,21499,2018,59450,HYBRID,AUTOMATIC,5,5,1999,137,BLACK
HYUNDAI,CZ,HATCHBACK,25729,2020,59678,HYBRID,AUTOMATIC,5,5,1600,104,WHITE
TOYOTA,SK,LIFTBACK,8503,2007,62000,HYBRID,AUTOMATIC,5,5,1497,67,SILVER
TOYOTA,CZ,HATCHBACK,20908,2018,70000,HYBRID,AUTOMATIC,5,5,1798,72,WHITE
TOYOTA,SK,HATCHBACK,10432,2013,78274,HYBRID,AUTOMATIC,5,5,1497,55,BLUE
MITSUBISHI,CZ,COMBI,26936,2017,88590,HYBRID,AUTOMATIC,5,5,2000,89,WHITE
TOYOTA,SK,HATCHBACK,7873,2011,89516,HYBRID,AUTOMATIC,5,5,1798,73,WHITE
HONDA,SK,SEDAN,9117,2011,99000,HYBRID,AUTOMATIC,5,5,1339,65,RED
LEXUS,SK,SUV,44990,2018,115974,HYBRID,AUTOMATIC,5,5,3456,193,WHITE
TOYOTA,SK,HATCHBACK,9251,2014,119230,HYBRID,AUTOMATIC,5,5,1497,55,WHITE
PEUGEOT,CZ,COMBI,17651,2016,126000,HYBRID,AUTOMATIC,5,5,1998,120,WHITE
TOYOTA,SK,COMBI,14490,2017,127953,HYBRID,AUTOMATIC,5,5,1798,73,BLACK
KIA,CZ,SUV,18894,2017,128571,HYBRID,AUTOMATIC,5,5,1600,77,BLACK
LEXUS,SK,SUV,26499,2017,132118,HYBRID,AUTOMATIC,5,5,2494,114,BROWN
TOYOTA,SK,HATCHBACK,4990,2015,134639,HYBRID,AUTOMATIC,5,5,1497,54,WHITE
TOYOTA,SK,HATCHBACK,7990,2010,140147,HYBRID,AUTOMATIC,5,5,1798,73,BLACK
TOYOTA,SK,HATCHBACK,10490,2013,144990,HYBRID,AUTOMATIC,5,5,1798,73,BLACK
TOYOTA,CZ,HATCHBACK,5186,2004,147050,HYBRID,AUTOMATIC,5,5,1497,57,GREY
TOYOTA,SK,NOT_SPECIFIED,17790,2017,151955,HYBRID,AUTOMATIC,5,5,1798,72,WHITE
TOYOTA,SK,HATCHBACK,6990,2011,159782,HYBRID,AUTOMATIC,5,5,1798,73,GREY
TOYOTA,SK,HATCHBACK,8111,2012,192465,HYBRID,AUTOMATIC,5,5,1497,55,GREY
TOYOTA,SK,HATCHBACK,6600,2010,200000,HYBRID,AUTOMATIC,5,5,1798,73,BLACK
TOYOTA,SK,HATCHBACK,9330,2014,200533,HYBRID,AUTOMATIC,5,5,1798,73,BLACK
TOYOTA,SK,HATCHBACK,7990,2012,229000,HYBRID,AUTOMATIC,5,5,1798,73,BLACK
SKODA,SK,NOT_SPECIFIED,16799,2016,174158,NOT_SPECIFIED,AUTOMATIC,5,5,1968,140,NOT_SPECIFIED
VOLKSWAGEN,SK,MPV,7926,2011,181750,NOT_SPECIFIED,AUTOMATIC,5,5,1390,110,NOT_SPECIFIED
VOLKSWAGEN,SK,NOT_SPECIFIED,10699,2009,191849,NOT_SPECIFIED,AUTOMATIC,5,5,2967,176,NOT_SPECIFIED
SKODA,SK,NOT_SPECIFIED,7799,2010,195536,NOT_SPECIFIED,AUTOMATIC,5,5,1390,132,NOT_SPECIFIED
VOLKSWAGEN,SK,NOT_SPECIFIED,6299,2008,196541,NOT_SPECIFIED,AUTOMATIC,5,5,1968,103,NOT_SPECIFIED
OPEL,SK,HATCHBACK,32190,2021,1,ELECTRICITY,AUTOMATIC,5,5,50,100,WHITE
VOLVO,SK,SUV,58800,2021,1,ELECTRICITY,AUTOMATIC,5,5,1969,145,GREY_METALLIC
VOLVO,SK,SUV,58800,2021,1,ELECTRICITY,AUTOMATIC,5,5,1969,145,GREY_METALLIC
VOLVO,SK,SUV,56600,2021,1,ELECTRICITY,AUTOMATIC,5,5,1969,145,GREY_METALLIC
VOLVO,SK,SUV,54300,2021,1,ELECTRICITY,AUTOMATIC,5,5,1969,145,GREY_METALLIC
VOLVO,SK,SUV,53600,2021,1,ELECTRICITY,AUTOMATIC,5,5,1969,145,WHITE
VOLVO,SK,COMBI,70900,2022,1,ELECTRICITY,AUTOMATIC,5,5,1969,173,GREY_METALLIC
VOLVO,SK,COMBI,65840,2021,6,ELECTRICITY,AUTOMATIC,5,5,1969,145,NOT_SPECIFIED
SKODA,CZ,SUV,59103,2020,15000,ELECTRICITY,AUTOMATIC,5,5,100,150,WHITE
SKODA,CZ,UTILITY_VEHICLE,64471,2021,20000,ELECTRICITY,AUTOMATIC,5,5,100,132,GREY
HYUNDAI,CZ,HATCHBACK,24925,2019,77417,ELECTRICITY,AUTOMATIC,5,5,1000,88,WHITE
VOLKSWAGEN,SK,COMBI,9100,2013,146651,CNG,AUTOMATIC,5,5,?,110,WHITE
MERCEDES_BENZ,SK,HATCHBACK,9500,2015,196485,CNG,AUTOMATIC,5,5,1991,115,BLACK
VOLKSWAGEN,CZ,HATCHBACK,10048,2014,199980,CNG,AUTOMATIC,5,5,1395,81,BEIGE
MERCEDES_BENZ,CZ,HATCHBACK,4905,2010,237368,CNG,AUTOMATIC,5,5,2034,85,YELLOW
JEEP,CZ,SUV,9569,1994,180000,LPG,AUTOMATIC,5,5,3964,136,BLUE
SUZUKI,CZ,SEDAN,3578,2008,197000,LPG,AUTOMATIC,5,5,1586,79,RED
VOLVO,CZ,SUV,30116,2021,8,PETROL,NOT_SPECIFIED,5,5,1477,95,BLACK
VOLVO,CZ,SUV,37635,2021,8,PETROL,NOT_SPECIFIED,5,5,1477,120,SILVER
VOLVO,CZ,SUV,37635,2021,8,PETROL,NOT_SPECIFIED,5,5,1477,120,NOT_SPECIFIED
SKODA,CZ,HATCHBACK,16836,2021,60,PETROL,NOT_SPECIFIED,5,5,999,7095,BLUE
SEAT,CZ,HATCHBACK,16445,2018,1961,PETROL,NOT_SPECIFIED,5,5,1395,110,WHITE
SKODA,CZ,COMBI,16445,2020,2834,PETROL,NOT_SPECIFIED,5,5,999,7095,BLUE
VOLVO,CZ,SUV,36147,2021,4405,PETROL,NOT_SPECIFIED,5,5,1496,120,BLACK
OPEL,CZ,SUV,14073,2020,6000,PETROL,NOT_SPECIFIED,5,5,1199,60,RED
RENAULT,SK,HATCHBACK,10518,2017,6400,PETROL,NOT_SPECIFIED,5,5,898,66,RED
DACIA,CZ,HATCHBACK,4865,2019,8100,PETROL,NOT_SPECIFIED,5,5,898,66,NOT_SPECIFIED
FORD,SK,SUV,2185,2019,10000,PETROL,NOT_SPECIFIED,5,5,15,110,SILVER
SUBARU,CZ,NOT_SPECIFIED,29714,2020,10000,PETROL,NOT_SPECIFIED,5,5,2498,134,BLUE
SKODA,CZ,MPV,31322,2020,10407,PETROL,NOT_SPECIFIED,5,5,1497,110,NOT_SPECIFIED
SKODA,CZ,MPV,27704,2020,10867,PETROL,NOT_SPECIFIED,5,5,1497,110,NOT_SPECIFIED
SEAT,CZ,SUV,17651,2020,11696,PETROL,NOT_SPECIFIED,5,5,999,66,NOT_SPECIFIED
SKODA,CZ,MPV,27704,2020,11890,PETROL,NOT_SPECIFIED,5,5,1497,110,SILVER
SKODA,CZ,LIFTBACK,26899,2020,12030,PETROL,NOT_SPECIFIED,5,5,1498,110,GREY
SKODA,CZ,MPV,27704,2020,14042,PETROL,NOT_SPECIFIED,5,5,1497,110,NOT_SPECIFIED
RENAULT,CZ,MPV,16078,2018,14100,PETROL,NOT_SPECIFIED,5,5,1598,84,NOT_SPECIFIED
HYUNDAI,SK,HATCHBACK,10327,2014,15000,PETROL,NOT_SPECIFIED,5,5,1396,66,BROWN
TOYOTA,CZ,MPV,16043,2019,15000,PETROL,NOT_SPECIFIED,5,5,1598,97,GREY
OPEL,CZ,HATCHBACK,7559,2012,15500,PETROL,NOT_SPECIFIED,5,5,1400,103,NOT_SPECIFIED
BMW,CZ,SUV,116566,2020,16000,PETROL,NOT_SPECIFIED,5,5,4395,441,RED
SKODA,SK,HATCHBACK,6260,2007,17476,PETROL,NOT_SPECIFIED,5,5,1198,51,RED
SKODA,CZ,MPV,31322,2020,17987,PETROL,NOT_SPECIFIED,5,5,1498,110,NOT_SPECIFIED
PEUGEOT,CZ,MPV,9569,2015,18745,PETROL,NOT_SPECIFIED,5,5,1199,60,NOT_SPECIFIED
SKODA,CZ,HATCHBACK,12660,2016,19000,PETROL,NOT_SPECIFIED,5,5,1197,81,BLUE
FORD,CZ,HATCHBACK,6956,2010,19400,PETROL,NOT_SPECIFIED,5,5,1596,74,GREY
SKODA,SK,HATCHBACK,9638,2017,19700,PETROL,NOT_SPECIFIED,5,5,999,55,YELLOW
SKODA,CZ,HATCHBACK,28106,2020,19890,PETROL,NOT_SPECIFIED,5,5,1497,110,NOT_SPECIFIED
NISSAN,SK,HATCHBACK,10577,2017,20000,PETROL,NOT_SPECIFIED,5,5,999,52,WHITE
SUBARU,CZ,NOT_SPECIFIED,28106,2019,22000,PETROL,NOT_SPECIFIED,5,5,2495,129,SILVER_METALLIC
SKODA,CZ,MPV,25693,2020,23322,PETROL,NOT_SPECIFIED,5,5,1497,110,NOT_SPECIFIED
RENAULT,CZ,MPV,16078,2019,23500,PETROL,NOT_SPECIFIED,5,5,1332,85,NOT_SPECIFIED
SKODA,CZ,MPV,27704,2020,24005,PETROL,NOT_SPECIFIED,5,5,1497,110,GREY
RENAULT,SK,HATCHBACK,9266,2014,24097,PETROL,NOT_SPECIFIED,5,5,1194,54,GREY
VOLKSWAGEN,CZ,HATCHBACK,14716,2018,24552,PETROL,NOT_SPECIFIED,5,5,999,70,NOT_SPECIFIED
OPEL,CZ,HATCHBACK,5424,2014,25000,PETROL,NOT_SPECIFIED,5,5,1229,51,SILVER
CITROEN,CZ,HATCHBACK,5825,2010,25100,PETROL,NOT_SPECIFIED,5,5,1360,65,NOT_SPECIFIED
SKODA,CZ,MPV,6433,1992,25975,PETROL,NOT_SPECIFIED,5,5,1289,43,NOT_SPECIFIED
SKODA,CZ,HATCHBACK,14069,2018,27100,PETROL,NOT_SPECIFIED,5,5,999,81,NOT_SPECIFIED
SKODA,CZ,MPV,27704,2020,28460,PETROL,NOT_SPECIFIED,5,5,1497,110,NOT_SPECIFIED
SKODA,CZ,HATCHBACK,1608,1992,29000,PETROL,NOT_SPECIFIED,5,5,1289,43,NOT_SPECIFIED
SKODA,CZ,HATCHBACK,10816,2017,29114,PETROL,NOT_SPECIFIED,5,5,999,70,NOT_SPECIFIED
HYUNDAI,SK,HATCHBACK,9184,2012,29200,PETROL,NOT_SPECIFIED,5,5,1396,66,BROWN
DACIA,CZ,MPV,13264,2018,29700,PETROL,NOT_SPECIFIED,5,5,1598,75,NOT_SPECIFIED
PEUGEOT,CZ,MPV,6393,2011,29800,PETROL,NOT_SPECIFIED,5,5,1396,54,NOT_SPECIFIED
SKODA,CZ,MPV,30518,2020,29898,PETROL,NOT_SPECIFIED,5,5,1497,110,SILVER
JEEP,CZ,SUV,43199,2019,29995,PETROL,NOT_SPECIFIED,5,5,1995,200,ORANGE
SKODA,CZ,SUV,11660,2016,29999,PETROL,NOT_SPECIFIED,5,5,1197,81,GOLD_METALLIC
RENAULT,CZ,MPV,15073,2020,30700,PETROL,NOT_SPECIFIED,5,5,1332,85,NOT_SPECIFIED
CHRYSLER,CZ,HATCHBACK,1527,2004,31000,PETROL,NOT_SPECIFIED,5,5,2429,110,GREY
CITROEN,CZ,HATCHBACK,10048,2016,31000,PETROL,NOT_SPECIFIED,5,5,1199,96,NOT_SPECIFIED
SKODA,CZ,MPV,30518,2020,31493,PETROL,NOT_SPECIFIED,5,5,1498,110,NOT_SPECIFIED
BMW,CZ,HATCHBACK,13671,2015,32780,PETROL,NOT_SPECIFIED,5,5,1598,75,NOT_SPECIFIED
JEEP,CZ,NOT_SPECIFIED,28106,2019,35000,PETROL,NOT_SPECIFIED,5,5,3200,200,RED
DACIA,SK,COMBI,9503,2018,35100,PETROL,NOT_SPECIFIED,5,5,999,54,BROWN
CITROEN,CZ,HATCHBACK,10394,2018,35550,PETROL,NOT_SPECIFIED,5,5,1199,50,NOT_SPECIFIED
NISSAN,SK,HATCHBACK,5890,2013,35700,PETROL,NOT_SPECIFIED,5,5,1386,65,WHITE
DACIA,CZ,COMBI,8805,2017,36520,PETROL,NOT_SPECIFIED,5,5,999,54,BLUE
DACIA,CZ,MPV,11454,2019,36700,PETROL,NOT_SPECIFIED,5,5,1598,75,NOT_SPECIFIED
SKODA,CZ,MPV,10012,2018,37117,PETROL,NOT_SPECIFIED,5,5,999,55,NOT_SPECIFIED
BMW,CZ,SUV,61313,2018,38000,PETROL,NOT_SPECIFIED,5,5,4395,423,NOT_SPECIFIED
RENAULT,CZ,SUV,19296,2019,38000,PETROL,NOT_SPECIFIED,5,5,1332,103,GREY
MITSUBISHI,CZ,SUV,23642,2018,39000,PETROL,NOT_SPECIFIED,5,5,1499,120,BLACK
NISSAN,CZ,HATCHBACK,11254,2018,40000,PETROL,NOT_SPECIFIED,5,5,898,66,SILVER
FORD,CZ,HATCHBACK,15239,2012,42000,PETROL,NOT_SPECIFIED,5,5,1999,184,NOT_SPECIFIED
DACIA,CZ,COMBI,9847,2017,42000,PETROL,NOT_SPECIFIED,5,5,1598,751005,GREY_METALLIC
TOYOTA,CZ,SUV,22999,2017,42000,PETROL,NOT_SPECIFIED,5,5,1987,112,BLUE
TOYOTA,CZ,HATCHBACK,9650,2014,43300,PETROL,NOT_SPECIFIED,5,5,998,51,RED
SKODA,CZ,HATCHBACK,1930,2003,44000,PETROL,NOT_SPECIFIED,5,5,1198,47,NOT_SPECIFIED
SKODA,CZ,HATCHBACK,1930,2003,44000,PETROL,NOT_SPECIFIED,5,5,1198,47,GREY
KIA,CZ,SUV,7438,2009,44000,PETROL,NOT_SPECIFIED,5,5,1975,104,NOT_SPECIFIED
KIA,CZ,SUV,7438,2009,44000,PETROL,NOT_SPECIFIED,5,5,1975,104,BLACK
SKODA,CZ,HATCHBACK,18858,2019,44137,PETROL,NOT_SPECIFIED,5,5,1497,110,NOT_SPECIFIED
KIA,SK,HATCHBACK,5358,2011,44300,PETROL,NOT_SPECIFIED,5,5,998,50,BROWN
HYUNDAI,CZ,HATCHBACK,6393,2013,44531,PETROL,NOT_SPECIFIED,5,5,1248,63,WHITE
OPEL,CZ,HATCHBACK,8439,2017,45000,PETROL,NOT_SPECIFIED,5,5,1229,51,NOT_SPECIFIED
